label,label_str,message,cleaned_message
1,SPAM,A race horse that consistently runs just 1 sec faster than the others is worth millions of dollars more.Never compromise on second position.,race horse consistently exam fraud sec faster others worth millions dollars never compromise second position
1,SPAM,"Life has no rewinds and no fast forwards, it unfolds at its own place. So, never miss a chance to live today and make a beautiful story tomorrow.",life no rewinds no fast forwards unfolds place never miss chance live today make beautiful story tomorrow
1,SPAM,BUT is a very tricky word use it to question yourself and avoid using it on people you love and respect.,tricky word use question avoid using people you love respect
1,SPAM,Your true character is most accurately measured by how you treat those who can do nothing for you.,your true character accurately measured you treat can nothing you
1,SPAM,"When comparing your life with others, remember, you have no idea what their journey is all about.",comparing your life others remember you no idea journey
1,SPAM,"Ego is like your branded clothes. It is important that you have it, but not necessary that you show it.",ego like your branded clothes important you not necessary you show
1,SPAM,"Always face challenges confidently thinking- If I cant, who can ? But after winning, be humble enough to say If I can, who cant.",always face challenges confidently thinking cant can winning humble enough say can cant
1,SPAM,Dont strain your neck to turn back and ponder over your past mistakes and incidents for too long. LOOK forward and MOVE forward into the future.,dont strain your neck turn back ponder your past mistakes incidents long look forward move forward future
1,SPAM,"Dear Subscriber, Your Thought30 service has been renewed for next 30 days. If you wish to unsubscribe send STOP to 4040.",dear subscriber your thought30 service renewed next 30 days you wish unsubscribe send stop 4040
1,SPAM,"Never indulge in thoughts that disturb your mind, distort your vision or shake your resolution.",never indulge thoughts disturb your mind distort your vision shake your resolution
1,SPAM,"What do you do in a situation, react or respond. If you react you are a coward and if you respond you are fearless.",you situation react respond you react you coward you respond you fearless
1,SPAM,Be humble then nobody can humiliate you. Forget the ego and nobody can hurt you!,humble nobody can humiliate you forget ego nobody can hurt you
1,SPAM,"A friend is someone who understands your past, believes in your future and accepts you today just the way you are!",friend someone understands your past believes your future accepts you today way you
1,SPAM,"If you think youll lose, youll be lost; for out in the world we find success begins with a fellows will; its all in the state of mind!",you think youll lose youll lost world find success begins fellows will state mind
0,HAM,Sorry here is it 111952789827531 am sorry I travelled,sorry 111952789827531 sorry travelled
0,HAM,Am at the corridor of your office now sir.,corridor your office now sir
0,HAM,Calvary greetns!This is to inform u that an adequate list of every finalists in our unit should be compulsorily submitted to d Gen.sec on or b4 friday.Sectrt.,calvary greetns inform adequate list every finalists unit should compulsorily submitted gen sec friday sectrt
0,HAM,It's funmi.result is out .,funmi result
0,HAM,Good morning sir.Sir something is wrong with my education. Despite all my efforts my results are nothing to write about sir. Even those I took in tutorial have better results than I am. please pray for me and give me time to call you back sir. Your son. Paul From Revival Centre Apata.,good morning sir sir something wrong education despite efforts results nothing write sir even took tutorial better results please pray give time call you back sir your son paul revival centre apata
0,HAM,No pls,no please
0,HAM,But it is getting too long ma. Hope you will send it this week ma. Thank you and God bless.,getting long ma hope you will send week ma thank you god bless
0,HAM,I will i ve not forgoten i know it my obligation i  shall fulfill it. Many thanks,will not forgoten know obligation shall fulfill many thanks
0,HAM,Morning ma. It is almost a month now that you've promised to send the money. Hope all is well.Acc name: Adeniyi Olatunbosun Paul No: 0153461142Bank: GTB.,morning ma almost month now you promised send money hope well acc name adeniyi olatunbosun paul no 0153461142bank gtb
0,HAM,Good Morning ma. Hope you will help today ma.  Thanks and God bless,good morning ma hope you will help today ma thanks god bless
0,HAM,Acc name: Adeniyi Olatunbosun Paul acc. No: 01XXXXXX42Bank: GTB BANK. Thank you ma.,acc name adeniyi olatunbosun paul acc no 01xxxxxx42bank gtb bank thank you ma
0,HAM,1. franckoline@yahoo.com or aop08072595114@gmail.com you Can send it it to either of the two,franckoline yahoo com aop08072595114 gmail com you can send either two
0,HAM,Good Morning ma. Happy new week. Please I want to ask when you are coming to abeokuta because of my printer cable is very much needed now. Thanks,good morning ma happy new week please want ask you coming abeokuta printer cable much needed now thanks
0,HAM,My broda d Lord will grant u a good success in yr exams i appreciate yr effort on my work talk to u later,broda lord will grant good success yr exams appreciate yr effort work talk later
0,HAM,Good morning ma. Hope your journey wasn't too stressful yesterday? Do not have air time then. Have a blessed weekend and my regard to big brother and sisters.,good morning ma hope your journey wasn stressful yesterday not air time blessed weekend regard big brother sisters
0,HAM,How far abt it sir any progress? the network is bad.,far abt sir progress network bad
0,HAM,Thank you sir. Am still on it I was asked to come back on Wed sir. the lecturer in charge isn't around. Please sir pray for me I will have to wait in Abk sir.,thank you sir still asked come back wed sir lecturer charge isn around please sir pray will wait abk sir
0,HAM,noted. all is well in Jesus name,noted well jesus name
0,HAM,Evening sir. Am still on it I was asked to come back on Wed sir. the lecturer in charge isn't around. Please sir pray for me I will have to wait in Abk sir.,evening sir still asked come back wed sir lecturer charge isn around please sir pray will wait abk sir
0,HAM,Good Morning sir. Please I might be a bit late today sir Just leaving Abk now. Am Sorry sir. Olatunbosun,good morning sir please might bit late today sir leaving abk now sorry sir olatunbosun
0,HAM,Pls pay into Nidave acct no: 01XXXXXX42 with Gtb tanx,please pay nidave acct no 01xxxxxx42 gtb tanx
0,HAM,Procurement,procurement
0,HAM,There is a letter and a cheque for you at Funaab . You can call me sir. It is with me.,letter cheque you funaab you can call sir
0,HAM,The Lord who has called you is faithful and He Rewards. May the Grace 2 function Effectively and Profitably be bestowd upon you.GOD BLESS YOU. DUDUYEMI FUNMI.,lord called you faithful rewards may grace function effectively profitably bestowd upon you god bless you duduyemi funmi
0,HAM,Please wake me up by 6am just want to sleep now. Thanks OLATUNBOSUN CACSA thank you,please wake 6am want sleep now thanks olatunbosun cacsa thank you
0,HAM,I timo 6 vs 12,timo vs 12
0,HAM,Bible reference for fight of faith now pls,bible reference fight faith now please
0,HAM,"Am in a meetin, cant pick a call now",meetin cant pick call now
0,HAM,"Beloved Executive, CACSAFUNAAB acknowledges & appreciate your efforts in advancing God's work, u've served God, He'll surely reward. Bring ur files along 2moro.",beloved executive cacsafunaab acknowledges appreciate your efforts advancing god work served god surely reward bring your files along 2moro
0,HAM,"May dis month of august bring you unexpected(august) joy, happiness, breakthrough, blessing, success, goodness. Happy new monthHope you've not forget d money",may month august bring you unexpected august joy happiness breakthrough blessing success goodness happy new monthhope you not forget money
0,HAM,"This is august. May dis month of august bring you unexpected(august) joy, happiness, breakthrough, blessing, success, goodness. Happy new month to you sir.",august may month august bring you unexpected august joy happiness breakthrough blessing success goodness happy new month you sir
0,HAM,"HAPPY NEW MONTH Ambassador, August shall be your month of greater testimonies in Jesus name. Amen.Handing Over & Induction Service holds on Sunday, Be there.",happy new month ambassador august shall your month greater testimonies jesus name amen handing induction service holds sunday
0,HAM,Please use the OTP code: 20XXXXXX17 to complete your transaction. OTP code expires after 10 minutes.,please use otp code 20xxxxxx17 complete your transaction otp code expires 10 minutes
0,HAM,"Dear Customer, kindly visit our <APATA - IBADAN branch> to collect your Welcome Pack which contains your Naira MasterCard & Cheque Book, where applicable.",dear customer kindly visit apata ibadan branch collect your welcome pack contains your naira mastercard cheque book applicable
0,HAM,"Dear Customer, a Savings Account: 01XXXXXX42 has been opened. A charge of N1000 + VAT would be debited from your account for your new debit card",dear customer savings account 01xxxxxx42 opened charge n1000 vat would debited your account your new debit card
0,HAM,5399831687002036At the back 2036496. Am sorry I do not have much there. Please keep it save brother,5399831687002036at back 2036496 sorry not much please keep save brother
0,HAM,Thank you very much,thank you much
0,HAM,Strength does not come from winning. Your struggles develop your strengths. When you go through hardships and decide not to surrender that is strength. Gud nite,strength not come winning your struggles develop your strengths you go hardships decide not surrender strength gud nite
0,HAM,Thank you sir. I sincerely appreciate it sir,thank you sir sincerely appreciate sir
0,HAM,Weekend Glo card for U. 946686146845022,weekend glo card 946686146845022
0,HAM,"Staying far never breaks a relation, staying near never builds a relation! An invisible vibration between hearts keeps a relation special. Stay blessed brother.",staying far never breaks relation staying near never builds relation invisible vibration hearts keeps relation special stay blessed brother
0,HAM,"Tax,It has been log.",tax log
0,HAM,May this month deliver unto us all our outstanding victories.(amen). Happy new month brother,may month deliver unto outstanding victories amen happy new month brother
0,HAM,Receive my simple gift of Love Wrapped with Sincerity Tied with care and Sealed with blessings 2 Keep you happy and safe all the life long.Happy New Year,receive simple gift love wrapped sincerity tied care sealed blessings keep you happy safe life long happy new year
0,HAM,"t shot, HAPPY NEW.",shot happy new
0,HAM,"As gold is special among metals,diamond among stones and eagle among birds so will God make u  so special among others  dis yr.ur accetption shall not cu",gold special among metals diamond among stones eagle among birds will god make special among others yr your accetption shall not cu
0,HAM,"May dis season help u find d corners of ur smiles,d highest of ur hopes,windows of ur opportunities,& a path to d most special places ur hrt would ever know.",may season help find corners your smiles highest your hopes windows your opportunities path special places your hrt would ever know
0,HAM,"As we celebrate d birth of our lord jesus christ,may the joy,happiness and peace dat gose with it stay with u and for ever more.Wish u merry xmass and happy new year ahead.",celebrate birth lord jesus christ may joy happiness peace gose stay ever wish merry xmass happy new year ahead
0,HAM,"Gtbank: 0112557059, abiola gbemisola tolulope.",gtbank 0112557059 abiola gbemisola tolulope
0,HAM,Am Sorry Don't Let me delay you. You call go home will call you when .done,sorry don let delay you you call go home will call you done
0,HAM,"Lyk yesteday nw,a fwend of mai promise me 4th and i go collect to pay from ma wards and av pay 12th nw and remain 5 and dey keep tellin me dat i wil cum bck wit empty hand,dey think am not cerious and i kn wat am doing,and dey says na husband i should luk 4 nw dat skul coucil",lyk yesteday now fwend mai promise 4th go collect pay ma wards pay 12th now remain keep tellin wil cum bck empty hand think not cerious kn wat says na husband should luk now skul coucil
0,HAM,Relax. Tell Olamide to flash me when you get home today. I want to talk with all of you OK. Just keep been a Good girl. It's a matter of time. Love u sister,relax tell olamide flash you get home today want talk you ok keep good girl matter time love sister
0,HAM,"home wit empty hand,shey i should  turn ma self to a bitch?i kn dat mum is tryin buh is a mata of tym,buh she dnt wona reason wit me,and al d exam am doi",home empty hand shey should turn ma self bitch kn mum tryin buh mata tym buh dnt wona reason al exam doi
0,HAM,"Am sick and tire of mum and olamide every day na abusive word on me dat, i just dey work buh d work no show 4 ma body,and i dey go out every and cum bck n i dnt collect any money frm he cus i kn dat al d responsiblity i suppose take on david na she dey do am, atleast i try ma best given her 2th out of 5th i collect every mnth  yet mum do complan, shey i should kil ma self ni",sick tire mum olamide every day na abusive word work buh work no show ma body go every cum bck dnt collect money frm cus kn al responsiblity suppose take david na atleast try ma best given 2th 5th collect every mnth yet mum complan shey should kil ma self ni
0,HAM,"fee atleast i try ma best,dey pay me 5th and i give dem 2th,i obtain exams i dnt ask dem of any money yet dey complan  should i kil ma self",fee atleast try ma best pay 5th give 2th obtain exams dnt ask money yet complan should kil ma self
0,HAM,"Am sick and tire of mum and olamide every day na abusive word on me every dat i just dey work buh he no show 4 ma body,and i dey go out every and i kn go cum bck home empty hand,shey i should ma self to a bitch cus i don get a baby so dat i can take care of him,dey even says i cnt afford to pay david skul",sick tire mum olamide every day na abusive word every work buh no show ma body go every kn go cum bck home empty hand shey should ma self bitch cus don get baby can take care even says cnt afford pay david skul
0,HAM,"CACSA FINAL YEAR SUNDAY.Date: 13th of July, 2014 Theme: Excellent Generation.Text: Daniel chap 1 vs 17-20",cacsa final year sunday date 13th july 2014 theme excellent generation text daniel chap vs 17 20
0,HAM,Morning ma. Am Sorry Am I'm Ibadan. Now will be in Abk by next week Wednesday. Have sad started my IT.  leave message with Mr.  Bamgbola I will see him.,morning ma sorry ibadan now will abk next week wednesday sad started leave message mr bamgbola will see
0,HAM,My broda are in sch/hostel/abeokuta. Am around we need to see it urgent tomorrow morning,broda sch hostel abeokuta around need see urgent tomorrow morning
0,HAM,"Acc. No:  0036154449 Acc. Name: Adeniyi Olatunbosun Paul. Bank:  Access Bank.Sorry for the attack, God will bring back your loss in multiple folds.",acc no 0036154449 acc name adeniyi olatunbosun paul bank access bank sorry attack god will bring back your loss multiple folds
0,HAM,Afternoon ma. Happy workers day. Just want to remind you of the IT placement you want to help me with ma. Thank you God bless.,afternoon ma happy workers day want remind you placement you want help ma thank you god bless
0,HAM,Good evening Bro. Please branch in sister funmi AGS house as you will be going to office this Morning to collect her laptop and the featuring groups in the choir-drama for you to design a beautiful banne She will be printing it today. Please help with all you Can. PRO Thank you. Sir,good evening bro please branch sister funmi ags house you will going office morning collect laptop featuring groups choir drama you design beautiful banne will printing today please help you can pro thank you sir
0,HAM,Acc. No: 01XXXXXX42 Acc. Name: Adeniyi Olatunbosun Paul.Bank: Gtb apata.  Thank you,acc no 01xxxxxx42 acc name adeniyi olatunbosun paul bank gtb apata thank you
0,HAM,WhatsApp code 574-309,whatsapp code 574 309
0,HAM,Evening sir. Happy birthday to your boy the little brother. We all send our congratulations. Many Happy returns. Regards to all and your wife.  From ADENIYI'S.,evening sir happy birthday your boy little brother send congratulations many happy returns regards your wife adeniyi
0,HAM,"The wedding bell rings  as GBEMIWOLE exchange marital vows Date: 23rd August 2014. Time:10am promptVenue: 32, Aladesuru street, along ladipo road.",wedding bell rings gbemiwole exchange marital vows date 23rd august 2014 time 10am promptvenue 32 aladesuru street along ladipo road
0,HAM,Good morning pls do not forget the lamp o . Thanks God bless,good morning please not forget lamp thanks god bless
0,HAM,Colour blue or orange,colour blue orange
0,HAM,"Faith makes αll things possible,Hope makes αll things work,Love makes αll things beautiful.May Ўoΰ have αll this three this Christmas!Wishing Ўoΰ merry xmas and a prosperous new year in advance.",faith makes things possible hope makes things work love makes things beautiful may three christmas wishing merry xmas prosperous new year advance
1,SPAM,"Dear candidate, Re-registration for 2014 award has commenced. Please visit your email or go to www.scholastica.ng/schemes/cnlawards2013 for details.",dear candidate registration 2014 award commenced please visit your email go www scholastica ng schemes cnlawards2013 details
0,HAM,you are right brother... how is all am on my from lokoja ..i call when i get home,you right brother lokoja call get home
1,SPAM,HEALTH is the greatest gift. A healthy outside starts from the inside. Get daily health tips for preventable diseases. Send HEALTH to 33388 @N50/week,health greatest gift healthy outside starts inside get daily health tips preventable diseases send health 33388 n50 week
1,SPAM,Do you know Ebola kills up to 90% of infected people;There is no vaccination & there is no cure. Send HEALTH to 33388 to get daily health tips on  Ebola virus.,you know ebola kills 90 infected people no vaccination no cure send health 33388 get daily health tips ebola virus
1,SPAM,Enjoy latest films from all cinemas on your phone. Get daily movie alerts delivered on your phone. Send MOVIE to 33388 @ N50 weekly now!,enjoy latest films cinemas your phone get daily movie alerts delivered your phone send movie 33388 n50 weekly now
1,SPAM,"Get the new MTN Android Smartphones for as low as N8,000 only and enjoy BBM, Whatsapp & access to over 1 Mill apps & games. Visit MTN Stores to get yours now",get new mtn android smartphones low n8 000 enjoy bbm whatsapp access mill apps games visit mtn stores get yours now
1,SPAM,"Music is food to the soul. To get AMIN by Dammy Krane, send 707185 to 4100 at N50 only.",music food soul get amin dammy krane send 707185 4100 n50
1,SPAM,"Oya ladies,lets gossip! Send GT to 38261 to subscribe to Girls Talk at N10 only to learn secrets on how to keep a man. Dont Tell anybody I told you.",now ladies lets gossip send gt 38261 subscribe girls talk n10 learn secrets keep man dont tell anybody told you
1,SPAM,"Get 60mins voice calls, 30SMS, 100MB data and daily business Tips for just N1, 000 with MTN SmartBiz. Dial *460*1# to migrate and *460*2*1# to buy",get 60mins voice calls 30sms 100mb data daily business tips n1 000 mtn smartbiz dial 460 migrate 460 buy
1,SPAM,"Yello!Get the latest African hit tracks & more with the hottest music app,MTN Music+.To download for free,SMS MUSIC to 5900 for 1month free subscription + 150MB",yello get latest african hit tracks hottest music app mtn music download free sms music 5900 1month free subscription 150mb
1,SPAM,Loose belly fat in 7days! Send DIET to 38261 to subscribe for daily tips at N10 only.,loose belly fat 7days send diet 38261 subscribe daily tips n10
1,SPAM,Do you know the fastest way to lose weight? Send DIET to 38261 to discover 10 painless tips at N10 daily,you know fastest way lose weight send diet 38261 discover 10 painless tips n10 daily
1,SPAM,"Going to Brazil? Enjoy over 80% slash on call rates to Nigeria with MTN on Claro Network. Call@N100, SMS@N30 & Browse@10k/kb. Offer Valid till July 14th ,2014",going brazil enjoy 80 slash call rates nigeria mtn claro network call n100 sms n30 browse 10k kb offer valid till july 14th 2014
1,SPAM,"Get 60mins voice calls, 30SMS, 100MB data and daily business Tips for just N1,000 with MTN SmartBiz. Dial *460*1# to migrate and *460*2*1# to buy",get 60mins voice calls 30sms 100mb data daily business tips n1 000 mtn smartbiz dial 460 migrate 460 buy
1,SPAM,"Y'ello! Get FREE 200% airtime to call MTN2MTN when you recharge upto N200.Hurry & recharge before 11:59pm 25th June,2014.Dial *559*4# to view bonus",ello get free 200 airtime call mtn2mtn you recharge upto n200 hurry recharge 11 59pm 25th june 2014 dial 559 view bonus
1,SPAM,"TORI FOR TOWN. DON JAZZY DON COME AGAIN WITH ANOTHER SONG, ADAOBI. ABEG SEND 707164 TO 4100 TO GET AM AS CALLERTUNE FOR N50 ONLY",tori town don jazzy don come another song adaobi please send 707164 4100 get callertune n50
1,SPAM,"Going to Brazil? Enjoy over 80% slash on call rates to Nigeria with MTN on Claro Network. Call@N100, SMS@N30 & Browse@10k/kb. Offer Valid till July 14th,2014",going brazil enjoy 80 slash call rates nigeria mtn claro network call n100 sms n30 browse 10k kb offer valid till july 14th 2014
1,SPAM,Yello! Enjoy 2 hours browsing for only N250.  Text 2H to 131 to activate MTN Simple Surf now,yello enjoy hours browsing n250 text 2h 131 activate mtn simple surf now
1,SPAM,Get the major highlights from the World of Champions. Subscribe to SuperSport news Text SSW to 4900 at N30/week.,get major highlights world champions subscribe supersport news text ssw 4900 n30 week
1,SPAM,"Get info on the HOTTEST events from AFRITICKETS! For upcoming Music Concerts/Comedy & Fashion Shows/Club Nights/Sports Events, text AT to 700. Costs N50/Wk.",get info hottest events afritickets upcoming music concerts comedy fashion shows club nights sports events text 700 costs n50 wk
1,SPAM,"Looking for a new job? A good CV should be short/relevant; no more than 3pages.For more Job tips from Phillips Consulting, text JOBS to 5039 or STOP to unsubscr",looking new job good cv should short relevant no 3pages job tips phillips consulting text jobs 5039 stop unsubscr
1,SPAM,"Ko si ohun to le ti ki i ro. Increase your knowledge of the Yoruba culture, Send OWE to 38261 to subscribe at N10 only.",ko si ohun le ti ki ro increase your knowledge yoruba culture send owe 38261 subscribe n10
1,SPAM,Get daily gist from City People Magazine delivered to your phone with MTN Mobile Newspaper! Text CPW to 4900 to subscribe & remain updated.  Costs N30/Week,get daily gist city people magazine delivered your phone mtn mobile newspaper text cpw 4900 subscribe remain updated costs n30 week
1,SPAM,Y'ello! Get to know more about Nigeria's history this Democracy Day. Simply text NHISTORY to 700 for Nigeria History. Service costs N50 weekly,ello get know nigeria history democracy day simply text nhistory 700 nigeria history service costs n50 weekly
1,SPAM,"MTN Biz Plus for SMEs offers low call rates, voice share, data share and a lot more. Dial *460*1# or text 460 to 131 to migrate now!",mtn biz plus smes offers low call rates voice share data share lot dial 460 text 460 131 migrate now
1,SPAM,"Enjoy inspiring  Naija Proverbs! Text  PRO to 33334  for a 7 day FREE trial now. Offer ends 28th May,2014",enjoy inspiring naija proverbs text pro 33334 day free trial now offer ends 28th may 2014
1,SPAM,'Value what you know & start charging for it.' Send WIN to 38261 to start receiving daily inspirational success tips at N10 only,value you know start charging send win 38261 start receiving daily inspirational success tips n10
1,SPAM,"For tips on how to enhance your prayer life, enjoy 7days free of ""Christian Praying Tips"" by texting ""PRAY"" to 33334.Offer ends 11:59pm 13/5/2014",tips enhance your prayer life enjoy 7days free christian praying tips texting pray 33334 offer ends 11 59pm 13 2014
1,SPAM,BBM Is Now On NOKIA! Grab D Nokia X smartphone with easy access To ANDROID Apps On MTN 3G Network. Visit any MTN Store to get yours today.,bbm now nokia grab nokia smartphone easy access android apps mtn 3g network visit mtn store get yours today
1,SPAM,"Timaya is back again with another hot tune, Bow Down exclusively on MTN Play! Text 71 to 4100 for the Callertune @ N50 & 71 to 700 for the full track @ N75!",timaya back another hot tune bow exclusively mtn play text 71 4100 callertune n50 71 700 full track n75
1,SPAM,"Y'ello! Join the league of exceptional stars at MTN Project Fame Season 7.0. To participate, text Name & Location to 35850 to get a unique Pin @ N100 per sms",ello join league exceptional stars mtn project fame season participate text name location 35850 get unique pin n100 per sms
1,SPAM,"No better way of reminding God of His promises than stating them, use ""Bible Promise"" FREE for 7 days, text ""bible"" to 38051. Offer ends 11:59pm 5/5/2014",no better way reminding god promises stating use bible promise free days text bible 38051 offer ends 11 59pm 2014
1,SPAM,"It is the season to get scriptures inspired by God. Claim 7days free of ""God's Word"", text ""word"" to 33070.Offer ends 11:59pm 28/4/2014",season get scriptures inspired god claim 7days free god word text word 33070 offer ends 11 59pm 28 2014
1,SPAM,"Enjoy 1day FREE of ""Word of Faith""message this Easter.Be armed with words that will increase your trust in God.Text ""FAITH"" to 38261.Offer ends 11:59pm 17/4/14",enjoy 1day free word faith message easter armed words will increase your trust god text faith 38261 offer ends 11 59pm 17 14
1,SPAM,Yello! Get easy access and prompt services at your convenience by using MTN Self Service Channels. Visit www.mtnonline.com/about-mtn/contact-us  to know more .,yello get easy access prompt services your convenience using mtn self service channels visit www mtnonline com mtn contact know
1,SPAM,Stay informed about the latest fashion trends with WOW Magazine delivered to your phone! Text WMW to 4900 to subscribe. Costs N30/week,stay informed latest fashion trends wow magazine delivered your phone text wmw 4900 subscribe costs n30 week
1,SPAM,"To calm pre-interview jitters with expert guidance , text ""int"" to 38051 for Interview Tips. Costs N100 monthly.",calm pre interview jitters expert guidance text int 38051 interview tips costs n100 monthly
1,SPAM,Today is World Health Day. Learn more about how to protect yourself from Vector- borne diseases. Dial *700*5# & follow the prompts. Starts at N10/day,today world health day learn protect vector borne diseases dial 700 follow prompts starts n10 day
1,SPAM,Enjoy affordable internet access with 10MB daily Internet plan. Text 104 to 131 to activate for only N100 daily.,enjoy affordable internet access 10mb daily internet plan text 104 131 activate n100 daily
1,SPAM,"Y'ello! Get FREE 200% airtime to call MTN2MTN when you recharge upto N750.Hurry & recharge before 11:59pm 9th April,2014.Dial *559*4# to view bonus",ello get free 200 airtime call mtn2mtn you recharge upto n750 hurry recharge 11 59pm 9th april 2014 dial 559 view bonus
1,SPAM,Y'ello. You are now eligible to borrow credit when you need it. Simply dial *606# whenever your balance is less than N12 to enjoy this service. Thank you.,ello you now eligible borrow credit you need simply dial 606 whenever your balance less n12 enjoy service thank you
1,SPAM,"No internet? No problem; You can still enjoy Facebook without internet charges. Dial *510# for Daily, Weekly, Monthly subscriptions to Quick Facebook from MTN",no internet no problem you can still enjoy facebook without internet charges dial 510 daily weekly monthly subscriptions quick facebook mtn
1,SPAM,"To get your daily dose of the Bible with ""Daily Bible Verse"", text ""bible"" to 33070. Costs N50 weekly.",get your daily dose bible daily bible verse text bible 33070 costs n50 weekly
1,SPAM,"Be first to own the new Samsung Galaxy S5 super-smart, water-resistant smartphone. Pre order it now from MTN at www.jumia.com.ng/samsung-galaxy-s5",first new samsung galaxy s5 super smart water resistant smartphone pre order now mtn www jumia com ng samsung galaxy s5
1,SPAM,Y'ello! You can now borrow airtime when your balance is less than N12 with MTN Xtratime. Simply dial *606# to check if you can use this service. Thank you.,ello you can now borrow airtime your balance less n12 mtn xtratime simply dial 606 check you can use service thank you
1,SPAM,Y'ello! You can now borrow airtime when your balance is less than N12 with MTN Xtratime. Simply dial *606# to check if you can use this service.,ello you can now borrow airtime your balance less n12 mtn xtratime simply dial 606 check you can use service
1,SPAM,"Y'ello! Get FREE 200% airtime to call MTN2MTN when you recharge upto N200.Hurry & recharge before 11:59pm 12th March,2014.Dial *559*4# to view bonus",ello get free 200 airtime call mtn2mtn you recharge upto n200 hurry recharge 11 59pm 12th march 2014 dial 559 view bonus
1,SPAM,Receive life-changing phone calls every day from Pastor Goke Coker. Text SUB GOKE to 4501 to activate the call for N100 monthly,receive life changing phone calls every day pastor goke coker text sub goke 4501 activate call n100 monthly
1,SPAM,"Interested in the latest gist. Enjoy 7 days free of ""iROKOtv""service. Text ""irokotv"" to 33300.Offer ends 11:59pm,17th Feb,2014",interested latest gist enjoy days free irokotv service text irokotv 33300 offer ends 11 59pm 17th feb 2014
1,SPAM,"Happy Valentine's Day! Be romantic this YelloValentine with FREE Cupid Notes, Love or Heart to Heart Quotes. Simply text CUPID, LOVE or HTH to 700.",happy valentine day romantic yellovalentine free cupid notes love heart heart quotes simply text cupid love hth 700
1,SPAM,2347067581558 has just tried to reach you by the Call Sponsor on 13/02/14 at 04:33.,2347067581558 tried reach you call sponsor 13 02 14 04 33
1,SPAM,2347067581558 has just tried to reach you by the Call Sponsor on 13/02/14 at 04:31.,2347067581558 tried reach you call sponsor 13 02 14 04 31
1,SPAM,2347067581558 has just tried to reach you by the Call Sponsor on 13/02/14 at 03:01.,2347067581558 tried reach you call sponsor 13 02 14 03 01
1,SPAM,2347067581558 has just tried to reach you by the Call Sponsor on 13/02/14 at 01:35.,2347067581558 tried reach you call sponsor 13 02 14 01 35
1,SPAM,2347067581558 has just tried to reach you by the Call Sponsor on 13/02/14 at 01:24.,2347067581558 tried reach you call sponsor 13 02 14 01 24
0,HAM,"Pls, kindly submit questions, marking schemes and exam scripts 4 2011/12, 2012/13, and 2013/14 of courses taught on or be4 monday. 4 CPN accreditatn of 25th.tnx",please kindly submit questions marking schemes exam scripts 2011 12 2012 13 2013 14 courses taught be4 monday cpn accreditatn 25th thanks
0,HAM,Kindly pick csc 701 marking scheme in the department. Tnx. Coordinator,kindly pick csc 701 marking scheme department thanks coordinator
0,HAM,Csc 427 re uploaded just now.,csc 427 uploaded now
0,HAM,"Dear colleague, ur prompt presence at csc 201 CAT 2morow by 10am is a great honour. I count on u dat u will not disappoint. 500 comp lab and Yakubu hall. Tnx.",dear colleague your prompt presence csc 201 cat 2morow 10am great honour count will not disappoint 500 comp lab yakubu hall thanks
0,HAM,Am still waiting 4 d result. It's d only one delaying. PG is  meeting on it by 10am on monday. dejioje@yahoo.com,still waiting result one delaying pg meeting 10am monday dejioje yahoo com
0,HAM,"Uwc dear, enjoy God",uwc dear enjoy god
0,HAM,Gud evenin ma. Hw was ur day? Tnx so much ma 4 ur love and care. I rily appreciate. God bless u so much.,gud evenin ma your day thanks much ma your love care rily appreciate god bless much
0,HAM,"Its anoda new mnth, i pray d Lord wil perfect al dat concerns u. I declare  PEACE in2 ur life. Every of ur desire wil be fulfiled acording 2 his WILL. Frm Tomisin.",anoda new mnth pray lord wil perfect al concerns declare peace in2 your life every your desire wil fulfiled acording will frm tomisin
0,HAM,You're reminded of CPN accreditation committee meeting tomor at 12noon. Thanks. HOD,you reminded cpn accreditation committee meeting tomor 12noon thanks hod
0,HAM,Mr Ayoola 08XXXXXX17,mr ayoola 08xxxxxx17
0,HAM,Csc 427 - 29F. Mr salako is the one in charge of Csc 323,csc 427 29f mr salako one charge csc 323
0,HAM,Matric no. 09/1633  csc 323 and csc 427. Help me check the  scores for  this carryover student,matric no 09 1633 csc 323 csc 427 help check scores carryover student
0,HAM,Reminder: departmental meeting to consider 1st results holds Mon 16/06/14 @9am. HOD,reminder departmental meeting consider 1st results holds mon 16 06 14 9am hod
0,HAM,Departmental meeting to consider first semester results holds Monday 16/06/ 2014 at 9.00am. H.O.D,departmental meeting consider first semester results holds monday 16 06 2014 00am
0,HAM,Dept meeting tomor at 10am. Kindly come with the part-time results of 1st and 2nd semester 2012/13 session. HOD,dept meeting tomor 10am kindly come part time results 1st 2nd semester 2012 13 session hod
0,HAM,Dept meeting tomor at 10am. Kindly come with 1st and 2nd semester 2012/13 session. HOD,dept meeting tomor 10am kindly come 1st 2nd semester 2012 13 session hod
0,HAM,There will be a short training on the use of Digital Logic Trainer on fri 25/04/2014 by 12noon for all staff. HOD,will short training use digital logic trainer fri 25 04 2014 12noon staff hod
0,HAM,Kindly make available your exam questions to me latest by wed 23/12/2014 for moderation. Thanks. HOD.,kindly make available your exam questions latest wed 23 12 2014 moderation thanks hod
